crime_rate_per_100000,MURDER,RAPE,ROBBERY,AGASSLT,BURGLRY,LARCENY,MVTHEFT,ARSON,population,const
141.9232754,1,3,3,26,111,337,21,2,23252,1
141.82385480000002,0,1,0,9,13,34,12,9,7051,1
141.8188264,0,0,0,16,35,55,3,1,11282,1
141.74344440000002,0,0,0,2,2,5,0,0,1411,1
141.5276408,2,22,13,29,269,642,58,6,46634,1
141.3039212,2,4,11,19,161,629,43,3,25477,1
141.25868930000001,0,44,63,45,767,2407,99,22,107604,1
141.1432604,1,2,1,12,80,167,17,2,11336,1
141.097999,2,7,9,59,280,1033,71,6,54572,1
141.09131059999999,23,52,745,1295,4349,21072,1178,155,1499738,1
140.9553641,0,2,4,2,36,104,4,1,6385,1
140.8775982,0,7,1,53,269,576,33,0,43300,1
140.7657658,0,0,0,4,19,29,2,1,3552,1
140.6774159,1,3,0,9,29,43,2,1,9241,1
140.586136,0,4,0,9,41,69,4,1,9247,1
140.58330159999997,0,25,1,33,121,489,14,5,41968,1
140.56789430000003,1,1,1,7,77,106,6,0,7114,1
140.54813769999998,0,0,0,2,0,0,1,0,1423,1
140.4039313,0,4,9,13,161,401,27,2,18518,1
140.05325969999998,5,35,47,126,494,1927,79,16,152085,1
139.9090591,0,0,0,12,43,112,4,0,8577,1
139.8652876,0,13,0,25,174,273,25,3,27169,1
139.8601399,0,5,22,13,167,787,41,4,27885,1
139.8241751,3,47,64,60,627,2453,177,17,124442,1
139.7868251,1,7,2,14,61,125,14,0,17169,1
139.75352560000002,0,8,2,12,181,246,29,0,15742,1
139.4700139,0,15,49,45,770,2046,114,23,78153,1
139.39352390000002,8,3,26,24,423,812,73,1,43761,1
139.3242773,1,21,7,59,225,1646,40,7,63162,1
139.2628354,0,0,1,14,38,152,5,0,10771,1
139.21113689999999,0,1,0,14,22,48,17,5,10775,1
138.9716101,1,1,11,22,115,311,2,6,25185,1
138.8480948,6,10,7,29,215,242,40,2,37451,1
138.47675569999998,0,12,7,16,186,524,32,6,25275,1
138.41878169999998,1,20,17,90,431,1145,39,4,92473,1
138.2329225,0,0,0,12,27,54,15,0,8681,1
138.1544599,4,36,65,410,825,5761,184,42,373495,1
138.0079868,0,9,3,35,140,368,10,7,34056,1
137.83597519999998,1,112,88,267,1265,7687,358,34,339534,1
137.7948707,1,0,10,56,207,624,18,8,48623,1
137.6067886,0,2,1,21,68,247,7,2,17441,1
137.4847621,2,36,22,90,434,1556,41,0,109103,1
137.4242764,4,3,11,31,106,468,23,6,35656,1
137.1884679,2,9,3,52,217,585,20,2,48109,1
137.0578253,0,14,18,73,220,1087,41,9,76610,1
137.0419414,5,53,175,182,2196,3263,192,50,302827,1
136.9804375,1,11,7,45,175,518,18,2,46722,1
136.8769248,0,3,0,9,16,37,0,0,8767,1
136.79890559999998,0,0,0,3,13,18,1,0,2193,1
136.7751878,3,23,2,43,350,539,33,7,51910,1
136.5862849,0,9,3,17,202,174,27,3,21232,1
136.5103003,0,0,0,22,48,81,7,1,16116,1
136.3850522,0,8,14,88,252,1258,47,4,80654,1
136.3558889,0,2,0,6,22,49,5,1,5867,1
136.3271852,0,1,3,13,105,101,11,0,12470,1
136.3105284,0,3,2,16,66,67,14,1,15406,1
136.2212233,0,2,0,18,33,75,6,0,14682,1
136.1088871,1,1,0,15,42,81,2,0,12490,1
136.0544218,2,0,3,14,44,249,13,3,13965,1
135.79781210000002,0,2,1,15,45,141,7,2,13255,1
135.7957632,0,0,0,5,2,10,0,0,3682,1
135.6122113,5,31,118,151,288,3804,257,4,224906,1
135.558271,0,6,12,53,338,712,37,3,52376,1
135.4937052,0,0,1,23,61,184,7,5,17713,1
135.2826331,0,17,18,53,248,1029,41,21,65049,1
135.1774616,0,22,5,55,191,916,38,18,60661,1
134.65494669999998,1,35,37,71,658,2349,187,29,106940,1
134.0376882,1,0,0,16,37,240,9,0,12683,1
133.9584729,0,3,2,5,39,74,3,0,7465,1
133.949501,1,2,2,16,83,103,11,2,14931,1
133.72013959999998,0,6,1,52,126,588,32,1,44122,1
133.5826877,0,0,1,4,3,36,2,0,3743,1
133.5818577,0,3,1,39,245,334,21,5,32190,1
133.4644563,0,2,2,14,32,108,7,0,14236,1
133.4428249,0,1,1,11,29,89,5,0,9742,1
133.4000334,3,7,1,21,132,136,26,7,23988,1
133.3128237,0,4,2,20,109,356,26,0,19503,1
133.037694,0,1,1,10,17,120,6,0,9020,1
132.9377624,0,15,14,54,195,716,25,14,61683,1
132.93220459999998,0,4,2,12,55,144,8,0,14293,1
132.7700241,1,70,137,171,1332,5831,218,47,285456,1
132.73161670000002,0,0,0,5,7,25,1,0,3767,1
132.66118329999998,1,32,2,50,235,703,47,9,64073,1
132.5437112,1,15,3,28,132,724,29,7,35460,1
132.4769169,0,10,0,23,66,585,15,0,24910,1
132.3501607,0,3,0,11,73,132,2,0,10578,1
132.28642140000002,1,2,2,26,76,221,14,0,23434,1
132.2584708,0,1,1,19,53,107,7,1,15878,1
132.2168356,0,1,1,7,15,65,4,0,6807,1
132.0528211,0,0,0,11,57,95,6,1,8330,1
132.0086153,1,1,1,16,71,112,10,1,14393,1
132.00739240000001,2,1,0,12,16,108,11,2,11363,1
131.9916362,2,11,8,80,209,561,28,14,76520,1
131.9902744,0,2,1,16,40,62,8,2,14395,1
131.6779533,3,7,16,79,649,1318,53,9,79740,1
131.52702879999998,0,2,8,10,37,423,12,1,15206,1
131.4705696,0,16,7,60,242,777,33,9,63132,1
131.3485114,0,0,0,6,37,56,5,0,4568,1
130.9586171,0,1,0,4,23,64,5,0,3818,1
130.6762496,1,11,19,33,249,772,20,7,48976,1
130.66202090000002,0,0,0,3,3,3,0,0,2296,1
130.3118362,1,18,16,64,240,598,58,13,76739,1
130.2460203,0,0,0,9,16,19,6,0,6910,1
130.0390117,0,1,1,19,20,201,13,0,16149,1
129.8403727,1,4,6,57,201,680,26,4,52372,1
129.8251688,0,5,2,8,64,266,16,1,11554,1
129.8066387,1,21,9,46,358,1207,26,7,59319,1
129.80529209999997,0,2,6,5,87,158,14,2,10015,1
129.74128059999998,1,4,0,12,47,230,7,4,13103,1
129.7127717,2,24,28,204,372,1853,82,13,198901,1
129.38460600000002,0,38,33,119,431,2266,75,26,146849,1
129.333241,0,7,5,44,326,758,40,5,43299,1
129.3280818,0,2,1,19,64,121,5,3,17011,1
129.2407108,0,0,0,4,11,11,8,0,3095,1
129.16188290000002,0,1,0,8,13,29,2,0,6968,1
129.1493595,1,17,2,17,68,771,20,7,28649,1
128.98804850000002,0,8,7,49,102,469,18,0,49617,1
128.9126108,2,8,20,28,320,523,42,5,44216,1
128.8037353,0,0,0,8,1,38,3,0,6211,1
128.6947858,0,1,4,57,202,1171,50,13,48176,1
128.53227479999998,1,3,3,61,171,857,54,5,52905,1
128.0621308,0,13,0,18,104,365,22,2,24207,1
127.99821920000001,3,22,5,39,125,665,20,2,53907,1
127.9401634,0,1,0,12,23,59,10,0,10161,1
127.88981799999999,0,15,4,20,151,507,22,2,30495,1
127.7486342,0,15,7,25,98,483,22,16,36791,1
127.7018399,2,21,16,15,210,271,24,9,42286,1
127.6440554,0,0,0,21,39,113,3,0,16452,1
127.46972590000001,0,2,0,0,0,2,0,0,1569,1
127.46634089999999,3,7,11,27,327,704,44,6,37657,1
127.31801829999999,0,2,4,17,146,217,6,3,18065,1
127.2512239,3,23,9,50,306,1189,25,6,66797,1
127.18182620000002,1,9,6,13,81,395,15,1,22802,1
127.0942929,2,8,22,83,400,1259,45,12,90484,1
126.8950778,0,2,1,16,41,108,4,0,14973,1
126.7427123,0,2,0,11,16,43,4,2,10257,1
126.7350634,0,21,0,21,78,414,10,1,33140,1
126.6256892,0,6,3,40,63,338,10,0,37907,1
126.43823490000001,0,1,1,9,23,65,4,0,7909,1
126.0858774,4,25,22,76,546,1456,98,24,100725,1
126.0327685,0,2,0,7,39,50,1,1,7141,1
126.0126013,10,57,149,197,1679,4958,291,75,327745,1
125.9392973,2,6,7,15,112,329,11,11,23821,1
125.71074920000001,1,26,14,24,406,1162,44,17,51706,1
125.5851125,0,0,1,32,8,114,3,3,26277,1
125.3628926,0,1,0,18,142,145,8,1,15156,1
125.0625313,0,3,1,11,16,31,0,1,11994,1
125.05210500000001,0,0,2,7,39,71,2,0,7197,1
124.6019659,0,1,7,10,41,121,5,0,14446,1
124.52962990000002,0,14,69,9,583,1257,15,1,73878,1
124.1310824,0,15,0,25,120,378,13,1,32224,1
124.06947890000001,0,0,0,2,16,18,0,0,1612,1
124.06947890000001,0,1,0,7,29,45,8,0,6448,1
124.0617828,0,3,0,17,27,41,2,4,16121,1
123.86457469999999,0,0,0,6,15,31,6,0,4844,1
123.73809779999999,0,2,15,65,129,1200,26,12,66269,1
123.6945804,0,17,17,36,429,616,30,8,56591,1
123.61014329999999,3,36,38,127,693,2803,196,31,165035,1
123.36371740000001,0,0,0,18,47,145,8,0,14591,1
123.16921940000002,2,38,14,93,297,1372,30,11,119348,1
122.9140075,1,4,3,44,268,495,37,7,42306,1
122.8752816,1,9,7,19,90,298,19,10,29298,1
122.6993865,0,1,1,16,54,131,5,4,14670,1
122.6410372,0,13,2,34,143,562,17,4,39954,1
122.4561199,0,4,0,38,83,238,23,9,34298,1
122.3425592,0,18,0,43,98,693,13,6,49860,1
122.18963829999998,1,5,4,0,55,93,8,0,8184,1
122.15978500000001,1,11,4,54,178,784,61,3,57302,1
122.1589996,0,11,5,22,180,288,33,3,31107,1
122.0420649,6,11,7,53,233,621,31,5,63093,1
122.00701540000001,0,2,2,4,30,81,2,0,6557,1
121.9299774,0,1,0,6,55,56,4,0,5741,1
121.8805098,1,13,3,86,256,1130,31,11,84509,1
121.84675370000001,2,28,24,111,485,1678,71,34,135416,1
121.6841081,0,1,2,2,10,45,5,0,4109,1
121.6127725,0,29,16,72,341,1440,54,21,96207,1
121.61242460000001,0,28,14,67,302,1354,31,33,89629,1
121.5457763,2,47,7,46,208,722,15,6,83919,1
121.2527733,1,7,4,35,138,363,14,6,38762,1
121.0409522,0,3,2,13,87,252,18,3,14871,1
120.7836206,1,7,2,31,83,375,28,6,33945,1
120.3919963,0,5,6,39,76,404,17,2,41531,1
120.3731568,1,3,4,20,67,301,15,0,23261,1
120.2769303,1,6,4,30,180,370,11,7,34088,1
120.27624740000002,2,21,6,33,263,569,28,17,51548,1
120.2259129,2,7,10,23,231,303,28,7,35766,1
120.20325279999999,2,16,4,44,241,928,67,6,54907,1
120.0192031,0,2,0,8,47,111,8,3,8332,1
120.0036924,0,0,3,10,53,95,12,0,10833,1
119.9040767,0,0,0,5,10,26,4,0,4170,1
119.77351920000001,0,2,5,15,66,220,27,2,18368,1
119.71951429999999,0,0,0,7,13,30,2,0,5847,1
119.63766880000001,3,13,3,30,215,969,45,1,40957,1
119.51000900000001,0,1,0,11,22,57,4,1,10041,1
119.3488328,0,3,5,17,57,317,24,0,20947,1
119.3475666,0,1,0,8,45,59,9,1,7541,1
119.0738699,0,2,3,22,37,129,16,1,22675,1
119.05774299999999,0,2,0,12,26,33,5,0,11759,1
118.99610559999999,1,0,1,9,23,35,10,0,9244,1
118.9228097,3,20,21,33,500,958,53,10,63907,1
118.48341229999998,0,1,0,16,42,132,7,4,14348,1
118.2994455,0,0,2,14,42,55,8,0,13525,1
118.2732111,0,10,3,11,100,213,29,5,20292,1
118.0637544,0,0,0,3,1,6,1,0,2541,1
118.00731440000001,7,77,43,226,925,4649,223,54,299134,1
117.98945959999999,2,6,4,18,271,487,56,8,25426,1
117.959304,0,0,0,4,3,12,0,0,3391,1
117.90135590000001,0,0,0,6,16,37,1,0,5089,1
117.87984679999998,0,25,42,73,708,2822,211,18,118765,1
117.79719250000001,0,1,2,9,40,72,3,0,10187,1
117.70754409999999,2,7,2,76,132,688,38,3,73912,1
117.67900790000002,2,14,8,41,176,651,39,2,55235,1
117.57789540000002,1,15,2,26,118,782,29,9,37422,1
117.53849140000001,1,9,12,99,287,1566,61,3,102945,1
117.5260761,0,0,4,36,61,397,32,1,34035,1
117.5004712,2,71,91,316,1293,7451,483,39,408509,1
117.2549988,0,0,1,18,62,91,12,2,16204,1
117.14174150000001,0,1,0,8,46,120,6,0,7683,1
117.1399119,0,6,6,38,187,521,19,5,42684,1
117.1051604,1,20,24,45,531,831,82,8,76854,1
117.09601869999999,1,3,4,14,37,70,3,1,18788,1
117.0845936,0,3,1,19,332,243,14,0,20498,1
116.78705829999998,0,14,1,12,87,294,23,0,23119,1
116.68611440000001,0,1,0,4,13,35,3,1,4285,1
116.6242578,0,1,1,9,50,96,6,0,9432,1
116.4187152,3,51,63,73,829,3470,118,12,163204,1
116.39436129999999,0,2,0,25,34,151,10,3,23197,1
116.3241567,0,3,1,32,86,531,23,6,30948,1
116.21472050000001,0,3,6,33,108,237,14,1,36140,1
116.20939479999998,0,2,11,51,151,654,27,7,55073,1
116.20610309999999,1,18,6,26,159,366,31,4,43027,1
116.13635459999999,0,21,21,45,382,1517,32,5,75773,1
116.03620330000001,0,5,0,10,27,83,3,0,12927,1
115.64972009999998,0,2,3,20,56,159,14,1,21617,1
115.54015020000001,0,1,0,1,6,34,2,0,1731,1
115.5364125,2,36,43,43,415,1579,70,18,108191,1
115.53347579999999,1,2,4,13,30,29,1,0,17311,1
115.3095618,0,6,0,7,37,71,6,0,11274,1
115.1953084,0,6,3,13,80,219,10,1,19098,1
115.16314779999999,0,0,0,6,2,9,0,0,5210,1
115.1445367,0,17,9,31,180,753,25,2,49503,1
115.11895630000001,0,3,0,9,57,104,6,1,10424,1
115.0196492,0,4,1,19,95,209,20,0,20866,1
115.01150120000001,1,5,5,12,137,280,25,3,19998,1
114.74469309999999,2,8,3,37,433,1200,65,6,43575,1
114.6277781,1,7,6,40,128,669,34,7,47109,1
114.4805548,3,12,15,109,621,1612,98,6,121418,1
114.4033863,2,0,0,8,23,73,11,1,8741,1
114.2815011,3,4,4,20,80,285,30,1,27126,1
114.23532479999999,4,9,12,32,227,880,23,1,49897,1
114.0332122,0,3,3,10,76,54,4,0,14031,1
113.76564280000001,0,2,0,11,26,36,5,1,10548,1
113.75948000000001,1,4,1,15,40,111,9,0,18460,1
113.4835973,0,36,7,22,435,1033,43,16,57277,1
113.3253507,1,0,13,39,191,490,72,0,46768,1
113.278021,0,1,2,34,82,272,12,2,32663,1
113.2221959,3,12,48,147,440,1853,64,13,185476,1
113.0395874,0,8,1,39,221,350,39,5,42463,1
112.99435030000001,0,5,1,5,20,156,1,1,9735,1
112.9493057,2,5,0,10,67,190,8,1,15051,1
112.9256428,0,0,0,13,13,79,6,5,11512,1
112.7800277,0,3,1,18,107,221,9,1,19507,1
112.74751599999999,1,6,0,9,55,113,7,1,14191,1
112.53441880000001,0,13,6,28,275,1027,75,12,41765,1
112.48355190000001,1,6,6,40,144,656,29,6,47118,1
112.36556259999999,2,11,5,45,383,672,49,12,56067,1
112.3046875,0,6,6,11,225,343,16,0,20480,1
112.2643925,6,14,7,87,263,905,50,11,101546,1
112.2586439,1,14,13,22,249,432,46,4,44540,1
112.2367605,1,3,6,28,215,495,28,1,33857,1
111.8925831,1,11,19,32,725,1400,38,9,56304,1
111.77867820000002,0,6,0,2,10,23,4,0,7157,1
111.6694584,0,0,0,2,0,5,0,0,1791,1
111.64506580000001,0,5,0,18,45,67,10,0,20601,1
111.51682620000001,5,10,21,77,111,1047,58,4,101330,1
111.3585746,0,0,0,3,4,31,1,0,2694,1
111.27006840000001,0,1,0,6,11,27,5,1,6291,1
111.09568119999999,6,20,81,101,1035,3163,222,31,187226,1
111.0208503,2,7,7,25,371,560,45,16,36930,1
110.9877913,2,3,2,14,59,136,10,0,18921,1
110.9786674,0,8,2,17,85,340,18,4,24329,1
110.8660253,1,19,18,58,322,1460,59,19,86591,1
110.75087309999999,0,14,11,99,486,1751,40,13,111963,1
110.6981893,0,1,2,10,40,56,20,0,12647,1
110.6633537,1,17,4,31,166,897,19,10,47893,1
110.3863522,0,2,1,8,29,49,5,0,9965,1
110.03521129999999,0,3,2,5,18,151,9,1,9088,1
109.87913300000001,0,1,1,9,45,55,4,3,10011,1
109.445517,2,31,11,45,301,1258,93,2,81319,1
109.40919040000001,3,2,3,15,123,150,21,6,21022,1
109.3039524,0,37,16,97,302,2144,66,12,137232,1
109.224506,0,3,2,6,25,32,9,0,10071,1
109.1305929,0,0,0,6,7,14,4,0,5498,1
109.02153179999999,0,1,0,3,6,36,9,0,3669,1
109.0178828,0,9,5,43,237,868,27,3,52285,1
108.83930649999999,0,15,1,12,105,382,9,1,25726,1
108.7370195,0,2,0,18,5,156,9,2,18393,1
108.69806340000001,0,23,10,65,228,1212,55,4,90158,1
108.6641553,0,7,0,8,32,68,6,0,13804,1
108.563258,1,18,4,18,118,469,21,0,37766,1
108.54227720000002,0,5,0,5,16,140,6,0,9213,1
108.3423619,1,0,0,2,8,11,1,0,2769,1
108.28082009999999,0,12,5,44,169,649,45,1,56335,1
107.9913607,0,0,1,29,5,47,1,0,27780,1
107.8809902,1,3,0,15,38,165,9,6,17612,1
107.74894499999999,0,3,0,9,24,116,7,2,11137,1
107.7372969,0,20,7,22,409,923,24,1,45481,1
107.68899420000001,0,1,0,9,34,87,9,1,9286,1
107.64262649999999,0,0,0,9,23,18,7,0,8361,1
107.4025116,0,0,2,11,25,134,6,4,12104,1
107.36525659999998,1,16,6,27,186,501,17,8,46570,1
107.23860590000001,0,1,0,9,34,105,8,1,9325,1
107.23860590000001,0,3,0,9,37,125,5,1,11190,1
106.8107565,1,4,0,12,32,239,5,4,15916,1
106.6294077,0,15,6,66,274,1296,39,7,81591,1
106.5684945,0,6,3,13,59,301,10,0,20644,1
106.2599619,2,8,6,18,97,400,9,4,31997,1
106.2072221,0,1,1,7,60,43,10,2,8474,1
105.8201058,0,0,0,2,3,15,2,1,1890,1
105.5339358,1,2,1,12,35,129,17,6,15161,1
105.45344979999999,2,3,2,7,141,195,12,1,13276,1
105.43534380000001,8,30,32,173,526,2000,268,25,230473,1
105.32080719999999,0,3,3,19,95,204,22,2,23737,1
105.21803519999999,0,0,23,30,503,368,17,21,51322,1
105.1915104,1,2,1,13,67,179,4,4,16161,1
105.1435067,0,14,4,56,222,947,24,3,70380,1
105.0691355,5,18,19,133,561,2380,182,13,166557,1
104.9765443,0,4,5,24,98,446,28,10,30483,1
104.93485290000001,0,8,2,26,89,504,22,5,34307,1
104.8401188,0,1,0,5,29,64,2,1,5723,1
104.7464453,1,74,37,210,596,3236,55,33,307409,1
104.57726650000001,0,1,1,11,30,180,12,1,12431,1
104.4464339,0,1,0,13,51,75,9,1,13404,1
104.21416009999999,4,31,158,415,2659,8369,212,66,583414,1
104.16666670000001,0,0,0,1,5,32,7,0,960,1
104.0531804,9,97,133,165,1603,7037,749,41,388263,1
104.05105440000001,0,3,2,10,89,182,13,3,14416,1
103.88349509999999,4,26,18,59,294,1429,61,14,103000,1
103.7822878,0,0,0,9,8,39,3,0,8672,1
103.73443979999999,0,0,0,5,11,36,6,0,4820,1
103.4185579,2,5,8,21,154,395,15,8,34810,1
103.40247629999999,0,14,14,88,424,1652,38,18,112183,1
103.20857240000001,2,4,2,26,173,452,45,2,32943,1
103.12695670000001,0,4,1,23,221,295,32,2,27151,1
102.915952,0,0,0,6,4,16,0,0,5830,1
102.5816379,0,0,0,6,1,18,3,0,5849,1
102.5757921,0,2,0,7,24,59,7,1,8774,1
102.5641026,0,1,0,1,18,6,0,0,1950,1
102.396264,6,75,216,345,2121,9748,466,58,626976,1
102.23642170000001,0,1,0,15,97,173,6,0,15650,1
102.2355507,0,2,6,22,23,244,13,0,29344,1
102.0587718,1,10,6,69,261,1049,72,2,85245,1
101.5497373,0,4,3,39,175,917,31,7,45298,1
101.42673609999999,0,1,1,13,75,165,12,1,14789,1
101.3544642,0,1,0,10,78,60,9,0,10853,1
101.31245679999999,0,10,1,33,316,537,66,1,43430,1
101.3112571,0,3,1,31,61,103,5,1,34547,1
101.2814303,3,6,3,34,143,437,39,0,45418,1
101.0423314,0,8,0,11,31,213,9,2,18804,1
100.7395759,2,4,2,32,295,606,64,1,40699,1
100.73947059999999,2,6,5,80,143,682,46,20,93310,1
100.72767059999998,1,15,3,39,252,627,45,5,57581,1
100.7211635,1,2,3,19,90,176,14,1,24821,1
100.7093441,1,10,6,29,147,437,18,2,45676,1
100.67114090000001,0,2,0,1,8,27,3,1,2980,1
100.4291062,1,3,0,7,56,101,12,3,10953,1
100.33444820000001,0,4,2,27,62,184,9,1,32890,1
100.18367009999999,0,4,0,2,37,52,7,0,5989,1
100.0,0,1,0,3,5,29,1,0,4000,1
99.98928686,0,7,1,20,99,274,25,2,28003,1
99.94548428,0,4,1,6,50,211,13,4,11006,1
99.85022466,0,1,0,5,26,24,3,0,6009,1
99.626401,0,0,1,7,72,143,10,0,8030,1
99.57679861,0,0,0,4,10,202,3,0,4017,1
99.26825118,1,12,14,43,152,791,14,10,70516,1
99.05002026,0,5,4,35,231,483,48,7,44422,1
98.80671886,1,11,7,20,260,550,32,4,39471,1
98.6689367,1,14,5,31,201,710,25,2,51688,1
98.41677364,2,9,15,20,283,839,10,5,46740,1
98.23182711,0,2,0,3,11,45,7,0,5090,1
98.17671809,0,1,0,6,13,9,6,2,7130,1
98.12904945,0,10,20,121,222,1467,77,4,153879,1
97.93360102,0,6,1,13,49,255,11,1,20422,1
97.81020958,1,32,27,92,355,1800,42,26,155403,1
97.53858512,2,11,2,19,158,462,8,3,34858,1
97.51911375,1,3,0,21,156,403,27,2,25636,1
97.47945969,0,1,0,6,15,37,4,1,7181,1
97.17314488,0,8,3,11,105,272,16,5,22640,1
97.09449309,0,5,12,36,302,1166,44,2,54586,1
96.90633856,0,14,9,43,177,428,29,3,68107,1
96.82705199,1,0,0,12,38,42,5,0,13426,1
96.47336263,0,1,1,7,6,35,6,0,9329,1
96.39414495,0,5,8,15,92,280,11,3,28010,1
96.16494211,0,10,1,13,141,198,23,3,25997,1
96.11277232,2,12,3,10,171,538,19,3,28092,1
96.10764056,0,0,0,2,6,9,2,0,2081,1
96.09224856,0,3,5,10,47,49,6,1,18732,1
96.08785175,0,2,3,8,81,117,12,0,14570,1
95.97696553,0,2,3,6,71,64,13,0,12503,1
95.96928983,0,0,0,1,3,6,0,0,1042,1
95.92126116,1,2,3,63,159,237,12,41,71934,1
95.87727709,0,0,0,8,12,24,1,1,8344,1
95.69377990000001,0,1,0,1,15,22,3,0,2090,1
95.60970568,0,13,6,18,101,738,35,1,38699,1
95.53379508,1,1,0,5,17,123,1,0,8374,1
95.41984733,1,3,0,10,45,128,27,6,14672,1
95.30617107,0,2,5,17,731,192,5,0,25182,1
95.14747859,0,0,0,2,4,22,0,0,2102,1
95.0209046,2,9,6,18,103,572,13,3,36834,1
94.75978395,0,0,0,10,8,24,2,0,10553,1
94.70624735,2,5,10,12,323,686,21,2,30621,1
94.64842055,0,15,1,8,67,388,37,2,25357,1
94.62240083,6,115,259,502,2222,12033,495,101,932126,1
94.17799641,2,12,17,63,507,1158,61,6,99811,1
94.0354648,0,0,0,7,7,54,1,0,7444,1
93.98128206,0,1,2,21,57,223,6,0,25537,1
93.88412017,1,4,2,21,108,386,18,3,29824,1
93.84838944,0,12,4,15,79,475,17,1,33032,1
93.84714646,0,3,1,12,73,144,6,2,17049,1
93.80863039,0,2,1,7,45,49,11,0,10660,1
93.68120287,0,4,7,10,118,130,24,2,21349,1
93.61542782,0,2,3,15,44,88,13,5,21364,1
93.53863865,1,3,0,9,116,124,13,3,13898,1
93.45346497,2,7,1,29,271,667,34,0,41732,1
93.28358209,0,0,0,3,5,2,1,0,3216,1
93.26422631,7,32,301,523,2068,8693,621,35,925328,1
93.24009324,0,7,1,26,118,586,26,5,36465,1
93.18217114,1,0,4,13,57,80,0,0,19317,1
93.10986965,1,2,0,5,27,67,9,1,8592,1
93.03598303,1,5,3,25,116,381,29,3,36545,1
92.70280168,1,12,16,52,413,972,34,16,87376,1
92.61841214,3,7,19,64,239,1067,56,1,100412,1
92.58220177,4,6,0,23,95,382,28,6,35644,1
92.27312846,0,5,3,15,58,279,15,2,24926,1
91.97405364,0,8,0,11,117,318,22,1,20658,1
91.86954525,0,1,0,11,48,72,3,1,13062,1
91.63103238,0,1,0,5,33,153,5,1,6548,1
91.51244303,3,35,32,136,774,2189,168,1,225106,1
91.19548997,0,2,1,7,60,28,4,0,12062,1
91.08505067,1,1,1,13,88,110,4,1,17566,1
90.89728607,0,2,1,11,93,90,3,3,15402,1
90.76763485,0,0,0,7,4,51,2,3,7712,1
90.65676479999999,2,105,21,164,987,5288,284,18,322094,1
90.63404709999999,8,19,61,51,912,3573,138,20,153364,1
90.37381898,0,12,1,20,134,688,49,6,36515,1
90.16393443,1,2,0,8,9,50,2,1,12200,1
89.98090201,1,16,10,22,193,341,29,1,54456,1
89.91794987,0,3,0,5,19,99,5,1,8897,1
89.85575786,1,6,6,6,113,368,35,11,21145,1
89.7979546,0,7,1,11,99,143,19,1,20045,1
89.65795490000001,0,1,2,17,121,230,13,6,22307,1
89.64961315,2,10,21,86,309,1922,37,5,132739,1
89.59503046,1,4,1,9,94,112,22,0,16742,1
89.55223881,2,0,0,1,3,12,2,0,3350,1
89.36550492,1,7,4,19,56,310,11,0,34689,1
89.23259964,1,1,1,12,76,187,32,0,16810,1
89.18838569,2,0,0,7,16,84,3,0,10091,1
88.98141464,3,9,20,21,329,579,71,2,59563,1
88.93632159,0,2,0,3,16,53,3,0,5622,1
88.85046707,1,10,1,25,239,577,37,1,41643,1
88.83624519,1,1,7,3,14,194,3,0,13508,1
88.77052818,0,0,1,1,4,4,0,0,2253,1
88.62629247,0,6,0,9,45,239,7,1,16925,1
88.46048257,1,3,5,20,229,664,29,2,32783,1
88.37418606,1,48,14,100,428,1557,111,11,184443,1
88.23834735,0,17,4,13,142,651,9,4,38532,1
88.01577243,0,0,3,22,94,389,15,2,28404,1
87.87346221,0,3,1,25,75,203,9,2,33002,1
87.79631255,0,1,0,7,65,68,2,1,9112,1
87.73212458,0,0,0,6,8,12,5,0,6839,1
87.59854837,0,4,7,10,24,401,22,1,23973,1
87.37015824,0,0,0,9,56,130,12,2,10301,1
87.29812309,0,0,0,2,9,4,0,0,2291,1
87.22490607,0,1,0,11,50,94,5,0,14904,1
87.08272859,0,1,0,2,8,26,3,1,3445,1
87.00599003,0,5,3,18,90,362,24,3,29883,1
86.97272784,0,1,0,13,39,99,12,0,16097,1
86.81183535,0,2,3,7,50,100,25,1,13823,1
86.64438668,1,29,19,63,464,2083,66,9,129264,1
86.49943443,0,4,0,8,47,79,6,3,15029,1
86.17412242,1,3,4,26,229,677,27,6,39455,1
86.10086101,0,2,3,2,15,118,6,0,8130,1
85.98452279,0,2,2,6,44,62,9,1,12793,1
85.89912222,0,5,8,19,91,331,52,1,37253,1
85.68455842,0,4,1,9,54,209,23,0,16339,1
85.66311035,0,0,1,10,22,74,9,1,12841,1
85.47921787,0,4,0,4,34,54,12,1,9359,1
85.46352447,0,15,10,142,395,1432,33,2,195405,1
85.12087164,1,6,5,8,177,182,16,1,23496,1
85.11091015,0,0,0,16,35,92,9,0,18799,1
85.0388344,0,18,0,12,131,725,41,3,35278,1
85.03269894,0,12,21,21,372,1125,28,4,64681,1
85.00115911,0,14,1,40,169,953,15,2,64705,1
84.86601664,0,38,46,101,797,3144,67,31,219169,1
84.8508583,0,1,0,12,53,57,4,0,15321,1
84.69193309,0,1,1,10,25,97,6,1,14169,1
84.64533604,0,0,0,5,24,41,4,1,5907,1
84.45054365,1,4,1,18,113,308,13,1,28419,1
84.36308729,3,59,52,181,350,3468,150,38,349679,1
84.21954179,1,16,9,33,271,915,37,6,70055,1
84.15147265,0,1,1,4,2,10,0,0,7130,1
84.13259297,0,1,0,4,18,77,1,1,5943,1
